P1,P2,P3,P4
-10.138,-1.3980000000000001,7.579,12.618
-9.98,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.26,6.575,13.050999999999998
-7.461,-0.669,7.736000000000001,12.776
-7.3229999999999995,-0.807,7.579,12.913
-7.165,-1.535,7.461,12.776
-7.165,-1.535,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.024,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.4369999999999998,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.165,-1.26,7.736000000000001,12.776
-7.028,-1.3980000000000001,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.165,-1.26,6.85,16.692999999999998
-7.3229999999999995,-1.3980000000000001,6.712999999999999,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-8.307,-1.26,7.736000000000001,12.776
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-0.23600000000000002,7.579,12.913
-7.165,-1.26,7.736000000000001,13.898
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.102,7.579,15.157
-7.461,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-0.8859999999999999,7.579,12.913
-7.461,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.736000000000001,15.02
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,7.579,12.913
-7.461,-1.26,7.736000000000001,15.591
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,7.579,12.913
-7.461,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,13.189
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.26,7.736000000000001,13.327
-7.461,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-0.157,7.736000000000001,12.776
-7.165,-0.079,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.165,-1.26,7.461,13.050999999999998
-7.3229999999999995,-1.102,7.441,12.913
-7.165,-1.26,7.461,13.050999999999998
-7.165,-1.28,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,13.189
-7.165,-0.079,7.736000000000001,12.776
-7.165,-1.26,7.3229999999999995,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.4569999999999999,7.579,14.587
-7.3229999999999995,-1.102,7.579,14.882
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,6.712999999999999,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,6.26,12.913
-7.165,-1.26,7.461,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.3229999999999995,0.177,7.579,12.913
-7.165,-1.26,7.126,13.050999999999998
-7.3229999999999995,0.19699999999999998,7.579,12.913
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-0.965,7.736000000000001,12.776
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-0.965,7.736000000000001,12.776
-7.165,-0.965,6.24,12.776
-7.3229999999999995,-1.102,6.2989999999999995,12.913
-7.165,-0.965,7.736000000000001,12.776
-7.165,-0.965,6.85,13.050999999999998
-7.3229999999999995,-1.102,7.854,12.913
-7.165,-1.535,7.736000000000001,13.050999999999998
-7.165,-1.26,7.736000000000001,15.295
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-0.079,7.7170000000000005,13.050999999999998
-7.165,-1.4169999999999998,7.7170000000000005,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,15.571
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-0.925,7.579,12.913
-7.165,-1.26,7.736000000000001,15.571
-7.3229999999999995,-1.102,7.579,12.913
-7.028,-1.102,7.854,15.709000000000001
-7.165,-1.26,7.736000000000001,15.866
-7.3229999999999995,-1.102,7.343,12.913
-7.3229999999999995,-0.63,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,15.433
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-0.295,7.579,12.913
-7.3229999999999995,-1.102,6.063,12.913
-7.165,-1.26,6.89,13.050999999999998
-7.3229999999999995,-1.102,9.213,12.913
-7.3229999999999995,-1.102,7.343,12.913
-8.307,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.102,7.579,15.433
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-10.138,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-0.079,7.736000000000001,12.776
-7.165,-1.26,7.736000000000001,12.776
-7.3229999999999995,-1.3980000000000001,6.772,12.913
-6.89,-1.26,5.787000000000001,12.776
-7.165,-0.965,7.736000000000001,12.776
-7.3229999999999995,-1.102,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-10.550999999999998,-1.26,7.7170000000000005,12.776
-7.3229999999999995,-1.102,7.579,12.618
-7.165,-1.26,7.7170000000000005,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.618
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.165,-1.26,7.736000000000001,12.776
-7.165,-1.26,7.7170000000000005,13.050999999999998
-7.598,-1.102,7.579,12.913
-7.165,-1.26,6.87,13.050999999999998
-8.307,-1.26,7.205,13.050999999999998
-7.3229999999999995,-1.3980000000000001,6.28,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-9.705,-1.26,7.7170000000000005,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-0.512,7.579,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,6.732,12.913
-7.3229999999999995,-1.3980000000000001,6.476,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.3229999999999995,-0.807,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,6.593999999999999,12.913
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.102,7.579,12.913
3.858,4.331,7.579,12.913
3.9960000000000004,6.909,6.909,13.050999999999998
1.949,6.909,7.441,13.050999999999998
4.724,5.886,7.579,12.913
-7.461,-3.248,7.441,12.776
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,12.776
-7.461,-1.26,6.85,13.050999999999998
-7.3229999999999995,-1.3980000000000001,6.732,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.461,-1.26,7.205,13.050999999999998
-7.3229999999999995,-0.098,7.579,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.461,-1.26,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,12.776
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-9.291,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,6.732,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,13.76
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.3229999999999995,-1.3980000000000001,7.579,14.882
-7.461,-1.535,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-2.972,-1.535,7.441,13.050999999999998
-7.461,-1.535,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,5.394,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.205,13.050999999999998
-8.583,-1.535,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,12.776
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,12.776
-7.461,-1.535,7.441,13.327
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,6.712999999999999,12.913
-7.461,-1.535,7.205,15.571
-7.598,-1.3980000000000001,7.579,13.189
-7.598,-1.3980000000000001,7.579,13.189
-7.461,-1.26,7.7170000000000005,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,13.189
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,13.189
-7.461,-1.831,7.441,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,13.189
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.102,6.693,12.913
-7.3229999999999995,-1.102,7.579,13.189
-7.461,-1.26,7.7170000000000005,13.050999999999998
-7.598,-1.4369999999999998,7.579,12.913
-10.689,-1.3980000000000001,7.579,14.311
-9.705,-1.26,7.736000000000001,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.7170000000000005,14.173
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.3229999999999995,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.461,-1.26,6.85,13.050999999999998
-7.598,-1.3980000000000001,7.067,12.913
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.205,13.050999999999998
-7.461,-1.26,7.7170000000000005,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.461,-1.26,7.736000000000001,13.050999999999998
-9.291,-1.3980000000000001,7.579,12.913
-7.461,-0.177,7.736000000000001,12.776
-7.461,-1.535,6.358,13.050999999999998
-7.598,-1.3980000000000001,7.579,14.035
-7.461,-1.26,7.736000000000001,12.776
-7.461,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,12.776
-7.461,-1.535,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.736000000000001,12.776
-7.598,-3.11,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.736000000000001,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-0.65,7.579,12.913
-7.461,-1.535,7.736000000000001,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.441,12.776
-7.598,-1.3980000000000001,7.579,9.665
-7.598,-0.807,7.421,12.913
-7.461,-1.26,7.205,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.736000000000001,12.776
-7.461,-1.535,7.736000000000001,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.736000000000001,13.050999999999998
-7.461,-1.535,7.736000000000001,13.050999999999998
-7.598,-1.102,7.579,12.913
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.461,-1.26,7.736000000000001,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.598,-1.3980000000000001,7.579,13.76
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.461,-1.535,6.85,12.776
-7.598,-1.3980000000000001,6.712999999999999,12.913
-7.461,-1.535,7.441,13.050999999999998
-7.461,-1.535,7.736000000000001,13.050999999999998
-7.598,-0.807,7.579,12.913
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.461,-1.535,5.787000000000001,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.26,7.7170000000000005,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.7170000000000005,13.050999999999998
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,15.295
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.713,7.579,12.913
-9.705,-1.535,7.441,12.776
-7.598,-0.807,7.579,12.913
-7.598,-1.3980000000000001,7.579,14.035
-7.736000000000001,-1.26,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-0.807,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,14.587
-7.461,-0.9840000000000001,7.028,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.579,14.311
-7.461,-0.965,7.7170000000000005,12.776
-7.461,-1.535,5.039,12.776
-7.598,-1.3980000000000001,7.579,12.618
-10.689,-1.3980000000000001,7.579,12.618
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.126,12.618
-7.461,-1.535,7.7170000000000005,12.776
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.693,7.579,12.913
-7.736000000000001,-1.535,7.441,12.776
-7.461,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.618
-7.736000000000001,-1.535,7.441,12.776
-7.736000000000001,-1.535,7.441,15.571
-7.598,-1.3980000000000001,7.579,14.882
-7.736000000000001,-1.535,7.441,12.776
-9.98,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-10.276,-1.535,6.831,12.776
-7.598,-1.693,7.579,14.311
-7.598,-1.102,7.579,12.913
-7.736000000000001,-1.535,7.441,12.776
-7.598,-1.693,5.8660000000000005,12.913
-7.598,-1.693,7.579,12.913
-7.461,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.3980000000000001,7.579,12.913
-7.461,-1.535,7.441,12.776
-7.598,-1.3980000000000001,6.672999999999999,12.913
-7.598,-1.3980000000000001,7.579,17.125999999999998
-7.461,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-3.661,37.067,37.067
-7.461,-4.941,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.598,-1.693,7.579,13.189
-7.736000000000001,-1.535,7.441,13.050999999999998
-7.874,-1.693,7.579,12.913
-7.736000000000001,-1.24,7.441,12.776
-7.736000000000001,-1.535,7.441,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.736000000000001,-1.319,6.968999999999999,12.776
-9.567,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.441,12.776
-7.736000000000001,-1.26,8.799,12.776
-7.598,-1.3980000000000001,6.593999999999999,12.913
-7.736000000000001,-1.535,7.7170000000000005,13.050999999999998
-7.598,-5.65,7.343,12.913
-7.736000000000001,-1.535,7.7170000000000005,13.050999999999998
-7.736000000000001,-1.535,7.441,13.050999999999998
-10.965,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.441,12.776
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.3980000000000001,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.736000000000001,-3.543,7.7170000000000005,12.776
-7.598,-1.102,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,12.776
-7.598,-1.693,7.579,12.913
-13.484000000000002,-1.693,7.579,12.913
-7.736000000000001,-1.535,7.441,12.776
-7.598,-1.693,7.579,12.913
-7.598,-1.693,7.579,12.913
-8.307,-1.535,7.205,13.050999999999998
-7.598,-1.693,7.579,13.189
-9.272,-1.693,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,15.295
-7.598,-1.693,7.579,15.433
-7.598,-1.693,7.579,15.157
-7.736000000000001,-1.535,7.047000000000001,15.295
-7.598,-1.693,11.339,16.28
-7.598,-1.693,7.579,14.882
-7.736000000000001,-1.535,7.7170000000000005,14.724
-7.874,-1.693,7.579,14.035
-7.874,-1.693,8.622,9.37
-7.736000000000001,-4.39,7.7170000000000005,13.050999999999998
-7.874,-1.693,7.579,12.913
-7.874,-1.693,7.579,12.913
-7.736000000000001,-1.535,7.7170000000000005,13.050999999999998
-7.874,-1.3980000000000001,7.579,13.189
-8.287,-1.535,7.7170000000000005,13.050999999999998
-8.287,-1.535,7.7170000000000005,13.050999999999998
-7.874,-1.693,7.579,12.913
-8.287,-1.535,7.205,13.050999999999998
-7.736000000000001,-1.535,7.7170000000000005,13.050999999999998
-7.874,-6.772,11.594000000000001,12.913
-7.736000000000001,-1.535,7.7170000000000005,16.988
-8.857999999999999,-0.728,7.7170000000000005,13.050999999999998
-7.874,-1.693,7.579,12.913
-7.736000000000001,-1.535,7.441,13.050999999999998
-7.736000000000001,-1.535,7.441,13.050999999999998
-7.874,-1.693,7.579,13.189
-7.736000000000001,-1.535,7.441,13.050999999999998
-9.429,-1.535,7.441,13.050999999999998
-7.598,-1.693,7.067,13.189
-7.736000000000001,-1.535,7.205,13.050999999999998
-7.736000000000001,-1.535,7.441,14.173
-7.598,-1.3980000000000001,7.579,13.189
-7.736000000000001,-1.535,7.736000000000001,13.050999999999998
-7.598,-1.3980000000000001,6.672999999999999,13.189
-7.598,0.059000000000000004,7.579,13.189
-7.736000000000001,-1.535,7.441,13.050999999999998
-7.598,-1.3980000000000001,7.579,13.189
-7.598,-1.693,7.579,13.189
-7.736000000000001,-1.535,7.441,13.327
-7.598,-1.3980000000000001,38.74,37.933
-7.598,-1.3980000000000001,7.303,13.465
-7.736000000000001,-1.535,7.441,13.327
-7.598,-1.3980000000000001,7.303,13.465
-7.598,-1.3980000000000001,24.665,24.665
-7.736000000000001,-1.535,7.441,13.898
-7.598,-1.3980000000000001,7.579,14.055
-7.598,-1.3980000000000001,7.579,14.606
-7.736000000000001,-1.535,7.441,13.917
-7.598,-1.693,7.579,13.504000000000001
-7.736000000000001,-1.535,7.421,21.201
-7.598,-1.3980000000000001,7.579,13.228
-7.598,-1.3980000000000001,7.579,13.248
-7.736000000000001,-1.535,7.7170000000000005,12.539000000000001
-7.598,-1.3980000000000001,7.579,12.402000000000001
-7.736000000000001,-1.535,7.7170000000000005,9.035
-10.255999999999998,-1.535,7.7170000000000005,12.539000000000001
-7.598,-1.3980000000000001,7.579,12.421
-8.012,-1.535,7.421,12.283
-7.736000000000001,-1.535,7.421,12.283
-20.197,-19.37,6.87,12.145999999999999
-7.185,-1.535,7.146,12.283
-7.48,-1.535,7.146,12.008
-7.343,-1.693,7.2829999999999995,11.89
-6.909,-1.535,7.146,12.579
-6.909,-1.535,7.146,12.027999999999999
-8.465,-1.3980000000000001,7.2829999999999995,11.909
-6.6339999999999995,-1.535,5.747999999999999,11.752
-6.6339999999999995,-1.535,6.909,11.752
-6.909,-0.02,7.421,11.752
-6.358,-1.535,7.441,11.752
-6.496,-1.3980000000000001,7.579,11.614
-6.358,-0.965,7.7170000000000005,11.772
-6.082999999999999,-1.535,7.736000000000001,11.495999999999999
-6.22,-1.4369999999999998,7.343,11.357999999999999
-6.082999999999999,-0.9840000000000001,7.736000000000001,11.22
-6.24,-1.3980000000000001,7.579,11.654000000000002
-5.945,-1.3980000000000001,7.579,11.102
-5.807,-0.965,7.7170000000000005,10.965
-5.945,-1.3980000000000001,7.579,11.378
-5.945,-1.3980000000000001,7.579,11.378
-6.102,-1.535,7.7170000000000005,10.965
-5.945,-1.3980000000000001,7.579,11.378
-5.236000000000001,-0.728,7.7170000000000005,13.524000000000001
-7.087000000000001,-1.3980000000000001,7.579,10.845999999999998
-5.394,-0.591,24.744,25.394000000000002
-5.256,-1.26,6.831,10.689
-26.713,-16.614,7.579,10.571
-5.118,-1.3980000000000001,7.579,10.866
-6.102,-1.26,7.7170000000000005,10.433
-4.823,-1.3980000000000001,7.579,10.295
-4.547,-1.3980000000000001,7.579,10.315
